2021-11-07 16:38:18.1974|INFO|Logger|<- move E7
2021-11-07 16:38:18.2608|INFO|Logger|-> wall W4h
2021-11-07 16:38:18.2608|INFO|Logger|<- move E8
2021-11-07 16:38:18.3067|INFO|Logger|-> move E3
2021-11-07 16:38:18.3067|INFO|Logger|<- move E9
2021-11-07 16:38:18.3067|INFO|Logger|Killing client process...
2021-11-07 16:38:18.3067|INFO|Logger|Win 
2021-11-07 16:38:18.3067|INFO|Logger|----------------------
2021-11-07 16:38:18.3067|INFO|Logger|Executing run #21
2021-11-07 16:38:18.3187|INFO|Logger|Chosen color for player: Black
2021-11-07 16:38:18.4040|INFO|Logger|-> wall U8v
2021-11-07 16:38:18.5527|INFO|Logger|<- move E2
2021-11-07 16:38:18.6398|INFO|Logger|-> move E8
2021-11-07 16:38:18.6398|INFO|Logger|<- move E3
2021-11-07 16:38:18.7216|INFO|Logger|-> wall V8v
2021-11-07 16:38:18.7216|INFO|Logger|<- move E4
2021-11-07 16:38:18.8035|INFO|Logger|-> move E7
2021-11-07 16:38:18.8035|INFO|Logger|<- move E5
2021-11-07 16:38:18.8844|INFO|Logger|-> move E6
2021-11-07 16:38:18.8844|INFO|Logger|<- jump E7
2021-11-07 16:38:18.9536|INFO|Logger|-> move E5
2021-11-07 16:38:18.9542|INFO|Logger|<- move E8
2021-11-07 16:38:19.0236|INFO|Logger|-> move E4
2021-11-07 16:38:19.0236|INFO|Logger|<- move E9
2021-11-07 16:38:19.0236|INFO|Logger|Killing client process...
2021-11-07 16:38:19.0236|INFO|Logger|Win 
2021-11-07 16:38:19.0236|INFO|Logger|----------------------
2021-11-07 16:38:19.0236|INFO|Logger|Executing run #22
2021-11-07 16:38:19.0370|INFO|Logger|Chosen color for player: White
2021-11-07 16:38:19.2748|INFO|Logger|<- move E8
2021-11-07 16:38:19.3613|INFO|Logger|-> move E2
2021-11-07 16:38:19.3613|INFO|Logger|<- move E7
2021-11-07 16:38:19.4451|INFO|Logger|-> wall V1v
